GOTeDNA_ID,GOTeDNA_version,basisOfRecord,replicate,materialSampleID,eventID,recordedBy,target_gene,target_subfragment,scientificName,taxonID,kingdom,phylum,class,order,family,genus,occurrenceID,occurrenceStatus,quantificationCycle,concentrationUnit,concentration,pcr_primer_lod,thresholdQuantificationCycle,baselineValue
11,,MaterialSample,2,ME-STON24-1153,11-ME-STON24-1153-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,828.8764538,,,
11,,MaterialSample,3,ME-STON24-1153,11-ME-STON24-1153-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,1210.527123,,,
11,,MaterialSample,1,ME-STON24-2154,11-ME-STON24-2154-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,208.5488857,,,
11,,MaterialSample,2,ME-STON24-2154,11-ME-STON24-2154-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,218.8964224,,,
11,,MaterialSample,3,ME-STON24-2154,11-ME-STON24-2154-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,252.4223242,,,
11,,MaterialSample,1,ME-STON24-3155,11-ME-STON24-3155-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,148.1335083,,,
11,,MaterialSample,2,ME-STON24-3155,11-ME-STON24-3155-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,69.1745262,,,
11,,MaterialSample,3,ME-STON24-3155,11-ME-STON24-3155-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,178.8471503,,,
11,,MaterialSample,1,ME-STON24-4156,11-ME-STON24-4156-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,2,ME-STON24-4156,11-ME-STON24-4156-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,3,ME-STON24-4156,11-ME-STON24-4156-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,1,ME-STON24-1157,11-ME-STON24-1157-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,502.1410835,,,
11,,MaterialSample,2,ME-STON24-1157,11-ME-STON24-1157-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,289.7722782,,,
11,,MaterialSample,3,ME-STON24-1157,11-ME-STON24-1157-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,508.7293359,,,
11,,MaterialSample,1,ME-STON24-2158,11-ME-STON24-2158-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,451.7927663,,,
11,,MaterialSample,2,ME-STON24-2158,11-ME-STON24-2158-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,130.4124101,,,
11,,MaterialSample,3,ME-STON24-2158,11-ME-STON24-2158-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,231.7534816,,,
11,,MaterialSample,1,ME-STON24-3159,11-ME-STON24-3159-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,112.2571609,,,
11,,MaterialSample,2,ME-STON24-3159,11-ME-STON24-3159-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,252.0123616,,,
11,,MaterialSample,3,ME-STON24-3159,11-ME-STON24-3159-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,117.3058449,,,
11,,MaterialSample,1,ME-STON24-4160,11-ME-STON24-4160-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,2,ME-STON24-4160,11-ME-STON24-4160-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,3,ME-STON24-4160,11-ME-STON24-4160-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,1,ME-STON24-1161,11-ME-STON24-1161-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,286.850519,,,
11,,MaterialSample,2,ME-STON24-1161,11-ME-STON24-1161-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,469.5256413,,,
11,,MaterialSample,3,ME-STON24-1161,11-ME-STON24-1161-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,241.0613759,,,
11,,MaterialSample,1,ME-STON24-2162,11-ME-STON24-2162-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,522.4044571,,,
11,,MaterialSample,2,ME-STON24-2162,11-ME-STON24-2162-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,915.58923,,,
11,,MaterialSample,3,ME-STON24-2162,11-ME-STON24-2162-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,886.4744076,,,
11,,MaterialSample,1,ME-STON24-3163,11-ME-STON24-3163-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,265.13003,,,
11,,MaterialSample,2,ME-STON24-3163,11-ME-STON24-3163-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,115.8476698,,,
11,,MaterialSample,3,ME-STON24-3163,11-ME-STON24-3163-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,270.5467605,,,
11,,MaterialSample,1,ME-STON24-4164,11-ME-STON24-4164-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,2,ME-STON24-4164,11-ME-STON24-4164-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,3,ME-STON24-4164,11-ME-STON24-4164-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,1,ME-STON24-1165,11-ME-STON24-1165-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,353.3682322,,,
11,,MaterialSample,2,ME-STON24-1165,11-ME-STON24-1165-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,200.4228614,,,
11,,MaterialSample,3,ME-STON24-1165,11-ME-STON24-1165-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,315.8367382,,,
11,,MaterialSample,1,ME-STON24-2166,11-ME-STON24-2166-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,208.0965327,,,
11,,MaterialSample,2,ME-STON24-2166,11-ME-STON24-2166-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,162.0156227,,,
11,,MaterialSample,3,ME-STON24-2166,11-ME-STON24-2166-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,245.3909084,,,
11,,MaterialSample,1,ME-STON24-3167,11-ME-STON24-3167-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,298.3604309,,,
11,,MaterialSample,2,ME-STON24-3167,11-ME-STON24-3167-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,340.8549656,,,
11,,MaterialSample,3,ME-STON24-3167,11-ME-STON24-3167-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,218.7846135,,,
11,,MaterialSample,1,ME-STON24-4168,11-ME-STON24-4168-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,2,ME-STON24-4168,11-ME-STON24-4168-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,3,ME-STON24-4168,11-ME-STON24-4168-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,1,ME-STON24-1169,11-ME-STON24-1169-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,223.8882871,,,
11,,MaterialSample,2,ME-STON24-1169,11-ME-STON24-1169-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,270.5352177,,,
11,,MaterialSample,3,ME-STON24-1169,11-ME-STON24-1169-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,23.89705041,,,
11,,MaterialSample,1,ME-STON24-2170,11-ME-STON24-2170-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,123.4993788,,,
11,,MaterialSample,2,ME-STON24-2170,11-ME-STON24-2170-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,58.63747147,,,
11,,MaterialSample,3,ME-STON24-2170,11-ME-STON24-2170-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,97.93277284,,,
11,,MaterialSample,1,ME-STON24-3171,11-ME-STON24-3171-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,116.2674567,,,
11,,MaterialSample,2,ME-STON24-3171,11-ME-STON24-3171-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,85.01406427,,,
11,,MaterialSample,3,ME-STON24-3171,11-ME-STON24-3171-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,50.67297855,,,
11,,MaterialSample,1,ME-STON24-4172,11-ME-STON24-4172-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,2,ME-STON24-4172,11-ME-STON24-4172-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,3,ME-STON24-4172,11-ME-STON24-4172-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,1,ME-STON24-1173,11-ME-STON24-1173-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,94.75686124,,,
11,,MaterialSample,2,ME-STON24-1173,11-ME-STON24-1173-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,3,ME-STON24-1173,11-ME-STON24-1173-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,145.5584109,,,
11,,MaterialSample,1,ME-STON24-2174,11-ME-STON24-2174-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,201.1880939,,,
11,,MaterialSample,2,ME-STON24-2174,11-ME-STON24-2174-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,105.9240277,,,
11,,MaterialSample,3,ME-STON24-2174,11-ME-STON24-2174-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,326.7910997,,,
11,,MaterialSample,1,ME-STON24-3175,11-ME-STON24-3175-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,576.6583994,,,
11,,MaterialSample,2,ME-STON24-3175,11-ME-STON24-3175-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,175.3053091,,,
11,,MaterialSample,3,ME-STON24-3175,11-ME-STON24-3175-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,154.8648119,,,
11,,MaterialSample,1,ME-STON24-4176,11-ME-STON24-4176-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,2,ME-STON24-4176,11-ME-STON24-4176-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,3,ME-STON24-4176,11-ME-STON24-4176-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,1,ME-STON24-1177,11-ME-STON24-1177-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,192.5418682,,,
11,,MaterialSample,2,ME-STON24-1177,11-ME-STON24-1177-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,72.15026784,,,
11,,MaterialSample,3,ME-STON24-1177,11-ME-STON24-1177-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,184.1156899,,,
11,,MaterialSample,1,ME-STON24-2178,11-ME-STON24-2178-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,215.815308,,,
11,,MaterialSample,2,ME-STON24-2178,11-ME-STON24-2178-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,89.61601868,,,
11,,MaterialSample,3,ME-STON24-2178,11-ME-STON24-2178-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,135.7147269,,,
11,,MaterialSample,1,ME-STON24-3179,11-ME-STON24-3179-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,101.6104878,,,
11,,MaterialSample,2,ME-STON24-3179,11-ME-STON24-3179-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0.419551369,,,
11,,MaterialSample,3,ME-STON24-3179,11-ME-STON24-3179-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,24.9084871,,,
11,,MaterialSample,1,ME-STON24-4180,11-ME-STON24-4180-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,2,ME-STON24-4180,11-ME-STON24-4180-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,3,ME-STON24-4180,11-ME-STON24-4180-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,1,ME-STON24-1181,11-ME-STON24-1181-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,314.4858035,,,
11,,MaterialSample,2,ME-STON24-1181,11-ME-STON24-1181-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,535.6397257,,,
11,,MaterialSample,3,ME-STON24-1181,11-ME-STON24-1181-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,315.8839027,,,
11,,MaterialSample,1,ME-STON24-2182,11-ME-STON24-2182-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,271.5216249,,,
11,,MaterialSample,2,ME-STON24-2182,11-ME-STON24-2182-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,163.7782498,,,
11,,MaterialSample,3,ME-STON24-2182,11-ME-STON24-2182-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,97.25735548,,,
11,,MaterialSample,1,ME-STON24-3183,11-ME-STON24-3183-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,1053.453946,,,
11,,MaterialSample,2,ME-STON24-3183,11-ME-STON24-3183-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,1263.043733,,,
11,,MaterialSample,3,ME-STON24-3183,11-ME-STON24-3183-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,1180.955541,,,
11,,MaterialSample,1,ME-STON24-4184,11-ME-STON24-4184-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,2,ME-STON24-4184,11-ME-STON24-4184-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,3,ME-STON24-4184,11-ME-STON24-4184-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,1,ME-STON24-21,11-ME-STON24-21-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,2378.46579,,,
11,,MaterialSample,2,ME-STON24-21,11-ME-STON24-21-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,2088.107413,,,
11,,MaterialSample,3,ME-STON24-21,11-ME-STON24-21-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,2476.839768,,,
11,,MaterialSample,1,ME-STON24-12,11-ME-STON24-12-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,1004.075084,,,
11,,MaterialSample,2,ME-STON24-12,11-ME-STON24-12-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,496.0916036,,,
11,,MaterialSample,3,ME-STON24-12,11-ME-STON24-12-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,1016.619431,,,
11,,MaterialSample,1,ME-STON24-33,11-ME-STON24-33-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,734.5256237,,,
11,,MaterialSample,2,ME-STON24-33,11-ME-STON24-33-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,659.6302174,,,
11,,MaterialSample,3,ME-STON24-33,11-ME-STON24-33-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,630.1673406,,,
11,,MaterialSample,1,ME-STON24C-4,11-ME-STON24C-4-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,2,ME-STON24C-4,11-ME-STON24C-4-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,3,ME-STON24C-4,11-ME-STON24C-4-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,1,ME-STON24-25,11-ME-STON24-25-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,476.7431541,,,
11,,MaterialSample,2,ME-STON24-25,11-ME-STON24-25-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,351.0144953,,,
11,,MaterialSample,3,ME-STON24-25,11-ME-STON24-25-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,445.5191109,,,
11,,MaterialSample,1,ME-STON24-16,11-ME-STON24-16-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,354.0809413,,,
11,,MaterialSample,2,ME-STON24-16,11-ME-STON24-16-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,421.0297708,,,
11,,MaterialSample,3,ME-STON24-16,11-ME-STON24-16-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,280.9443386,,,
11,,MaterialSample,1,ME-STON24-37,11-ME-STON24-37-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,2356.089634,,,
11,,MaterialSample,2,ME-STON24-37,11-ME-STON24-37-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,2073.349172,,,
11,,MaterialSample,3,ME-STON24-37,11-ME-STON24-37-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,1339.817518,,,
11,,MaterialSample,1,ME-STON24D-4,11-ME-STON24D-4-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,2,ME-STON24D-4,11-ME-STON24D-4-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,3,ME-STON24D-4,11-ME-STON24D-4-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,0,,,
11,,MaterialSample,1,ME-STON24-29,11-ME-STON24-29-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,298.2533147,,,
11,,MaterialSample,2,ME-STON24-29,11-ME-STON24-29-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,206.9046182,,,
11,,MaterialSample,3,ME-STON24-29,11-ME-STON24-29-3,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,153.135753,,,
11,,MaterialSample,1,ME-STON24-110,11-ME-STON24-110-1,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,915.8491208,,,
11,,MaterialSample,2,ME-STON24-110,11-ME-STON24-110-2,,COI,,Membranipora membranacea,,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,,,,copies/L,448.8584539,,,
